USERID,DATE,START_TIME,END_TIME
sd13519,2019-09-13,5:31:28 PM,5:55:56 PM
sd13519,2019-09-13,5:56:11 PM,5:59:08 PM
sd13519,2019-09-13,6:00:07 PM,6:07:03 PM
sd13519,2019-09-13,6:07:19 PM,6:12:19 PM
sd13519,2019-09-13,6:12:37 PM,6:16:05 PM
sd13519,2019-09-13,6:16:23 PM,6:19:02 PM
sd13519,2019-09-13,6:19:26 PM,7:37:06 PM
sd13519,2019-09-16,10:50:51 AM,3:37:10 PM
sd13519,2019-09-16,3:37:26 PM,3:37:56 PM
sd13519,2019-09-16,3:38:41 PM,3:39:17 PM
sd13519,2019-09-16,3:39:44 PM,3:40:12 PM
sd13519,2019-09-16,3:41:27 PM,3:43:39 PM
sd13519,2019-09-16,3:43:55 PM,3:44:35 PM
sd13519,2019-09-16,3:45:33 PM,3:45:33 PM
sd13519,2019-09-16,3:45:33 PM,3:45:34 PM
sd13519,2019-09-16,3:45:57 PM,3:46:33 PM
sd13519,2019-09-16,3:48:48 PM,3:49:07 PM
sd13519,2019-09-16,3:49:32 PM,3:51:20 PM
sd13519,2019-09-16,3:51:36 PM,3:51:59 PM
sd13519,2019-09-16,3:52:34 PM,3:52:50 PM
sd13519,2019-09-16,3:53:28 PM,3:56:25 PM
sd13519,2019-09-17,3:50:42 PM,4:35:42 PM
sd13519,2019-09-17,4:36:01 PM,4:37:40 PM
sd13519,2019-09-17,4:44:40 PM,4:55:12 PM
sd13519,2019-09-17,4:55:32 PM,5:21:54 PM
sd13519,2019-09-17,5:22:13 PM,5:22:14 PM
sd13519,2019-09-17,5:26:30 PM,5:36:57 PM
sd13519,2019-09-17,5:37:14 PM,5:37:14 PM
sd13519,2019-09-17,6:17:51 PM,6:23:32 PM
sd13519,2019-09-17,6:23:51 PM,6:25:30 PM
sd13519,2019-09-17,6:28:51 PM,6:50:41 PM
sd13519,2019-09-18,12:00:11 PM,12:01:56 PM
sd13519,2019-09-18,12:02:17 PM,2:02:06 PM
sd13519,2019-09-18,2:02:31 PM,2:14:35 PM
sd13519,2019-09-19,11:36:02 AM,1:22:24 PM
sd13519,2019-09-19,1:22:40 PM,1:22:51 PM
sd13519,2019-09-19,1:28:16 PM,1:28:31 PM
sd13519,2019-09-19,1:35:05 PM,1:35:15 PM
sd13519,2019-09-19,1:36:06 PM,1:44:59 PM
sd13519,2019-09-19,1:45:15 PM,2:18:34 PM
sd13519,2019-09-19,3:56:55 PM,6:07:01 PM
sd13519,2019-09-19,6:07:18 PM,6:14:57 PM
sd13519,2019-09-19,6:15:22 PM,6:16:31 PM
sd13519,2019-09-19,6:16:48 PM,6:16:48 PM
sd13519,2019-09-19,6:17:36 PM,6:25:55 PM
sd13519,2019-09-19,6:26:12 PM,6:41:43 PM
sd13519,2019-09-20,11:23:26 AM,11:32:05 AM
sd13519,2019-09-20,11:36:35 AM,11:37:24 AM
sd13519,2019-09-20,11:51:21 AM,11:52:55 AM
sd13519,2019-09-20,11:53:09 AM,12:37:28 PM
sd13519,2019-09-20,12:37:45 PM,12:39:03 PM
sd13519,2019-09-20,12:39:21 PM,12:44:20 PM
sd13519,2019-09-20,12:44:52 PM,1:00:12 PM
sd13519,2019-09-20,1:00:25 PM,1:17:57 PM
sd13519,2019-09-20,1:18:12 PM,1:25:50 PM
sd13519,2019-09-20,1:26:05 PM,1:30:34 PM
v0mg1uf,2019-09-20,3:31:07 PM,3:36:07 PM
v0mg1uf,2019-09-20,3:41:44 PM,3:42:00 PM
v0mg1uf,2019-09-20,3:43:04 PM,4:00:35 PM
v0mg1uf,2019-09-20,4:01:11 PM,4:02:30 PM
v0mg1uf,2019-09-20,4:08:31 PM,4:36:23 PM
v0mg1uf,2019-09-20,4:36:50 PM,4:38:24 PM
v0mg1uf,2019-09-20,4:38:39 PM,6:01:10 PM
v0mg1uf,2019-09-23,10:35:36 AM,11:45:17 AM
v0mg1uf,2019-09-23,12:34:07 PM,12:35:15 PM
v0mg1uf,2019-09-23,12:35:33 PM,12:36:27 PM
v0mg1uf,2019-09-23,12:36:48 PM,12:39:23 PM
v0mg1uf,2019-09-23,12:39:43 PM,12:47:16 PM
v0mg1uf,2019-09-23,3:11:28 PM,3:34:58 PM
v0mg1uf,2019-09-23,3:35:17 PM,4:27:17 PM
v0mg1uf,2019-09-23,4:27:31 PM,4:39:41 PM
v0mg1uf,2019-09-23,4:40:41 PM,6:24:21 PM
v0mg1uf,2019-09-23,6:27:09 PM,6:31:59 PM
v0mg1uf,2019-09-23,6:35:43 PM,10:42:25 AM
v0mg1uf,2019-09-24,10:44:41 AM,10:58:03 AM
v0mg1uf,2019-09-24,10:58:58 AM,11:22:56 AM
v0mg1uf,2019-09-24,11:23:11 AM,11:29:27 AM
v0mg1uf,2019-09-24,11:29:45 AM,11:37:05 AM
v0mg1uf,2019-09-24,11:37:20 AM,11:40:00 AM
v0mg1uf,2019-09-24,11:46:55 AM,11:53:56 AM
v0mg1uf,2019-09-24,12:31:02 PM,2:46:26 PM
v0mg1uf,2019-09-24,2:47:05 PM,3:17:07 PM
v0mg1uf,2019-09-24,3:17:22 PM,3:28:02 PM
v0mg1uf,2019-09-24,3:28:17 PM,3:42:34 PM
v0mg1uf,2019-09-24,3:54:42 PM,3:54:46 PM
v0mg1uf,2019-09-24,3:54:42 PM,3:54:46 PM
v0mg1uf,2019-09-24,3:55:07 PM,3:58:48 PM
v0mg1uf,2019-09-24,3:59:13 PM,4:00:20 PM
v0mg1uf,2019-09-24,4:00:40 PM,4:15:57 PM
v0mg1uf,2019-09-24,4:16:15 PM,4:20:26 PM
v0mg1uf,2019-09-24,4:22:17 PM,4:29:56 PM
v0mg1uf,2019-09-24,4:32:03 PM,4:35:54 PM
v0mg1uf,2019-09-24,4:36:10 PM,4:42:59 PM
v0mg1uf,2019-09-24,4:43:20 PM,4:46:53 PM
v0mg1uf,2019-09-24,4:47:09 PM,12:06:57 PM
v0mg1uf,2019-09-25,12:07:22 PM,12:20:30 PM
v0mg1uf,2019-09-25,12:20:47 PM,12:34:12 PM
v0mg1uf,2019-09-25,12:35:12 PM,12:48:56 PM
v0mg1uf,2019-09-25,12:49:31 PM,12:50:17 PM
v0mg1uf,2019-09-25,12:50:39 PM,12:54:00 PM
v0mg1uf,2019-09-25,12:54:15 PM,1:03:19 PM
v0mg1uf,2019-09-25,1:03:35 PM,1:16:16 PM
v0mg1uf,2019-09-25,1:49:51 PM,6:01:23 PM
v0mg1uf,2019-09-25,6:02:29 PM,6:39:15 PM
v0mg1uf,2019-09-26,9:48:22 AM,11:20:30 AM
v0mg1uf,2019-09-26,11:22:08 AM,11:31:22 AM
v0mg1uf,2019-09-27,3:59:51 PM,3:59:58 PM
v0mg1uf,2019-09-27,4:18:45 PM,4:24:25 PM
v0mg1uf,2019-09-27,4:24:44 PM,4:48:20 PM
v0mg1uf,2019-09-27,4:48:43 PM,4:50:43 PM
v0mg1uf,2019-09-27,4:51:29 PM,4:55:40 PM
v0mg1uf,2019-09-27,4:55:54 PM,5:01:35 PM
v0mg1uf,2019-09-27,5:01:50 PM,5:03:54 PM
v0mg1uf,2019-09-27,5:04:10 PM,5:07:09 PM
v0mg1uf,2019-09-27,5:07:39 PM,5:09:03 PM
v0mg1uf,2019-09-27,5:09:25 PM,6:59:55 PM
v0mg1uf,2019-09-27,7:00:11 PM,7:07:41 PM
v0mg1uf,2019-09-30,11:29:36 AM,11:32:45 AM
v0mg1uf,2019-09-30,11:33:21 AM,11:36:35 AM
v0mg1uf,2019-09-30,11:36:50 AM,11:41:38 AM
v0mg1uf,2019-09-30,11:41:55 AM,11:47:13 AM
v0mg1uf,2019-09-30,11:47:29 AM,11:47:29 AM
v0mg1uf,2019-09-30,11:48:49 AM,12:04:43 PM
v0mg1uf,2019-09-30,4:25:48 PM,4:39:52 PM
v0mg1uf,2019-09-30,4:40:18 PM,4:41:34 PM
v0mg1uf,2019-09-30,5:09:53 PM,5:35:40 PM
v0mg1uf,2019-09-30,5:36:05 PM,5:43:04 PM
v0mg1uf,2019-09-30,5:43:26 PM,6:00:45 PM
v0mg1uf,2019-09-30,6:41:01 PM,6:45:57 PM
v0mg1uf,2019-09-30,6:46:31 PM,6:47:03 PM
v0mg1uf,2019-09-30,6:47:18 PM,7:00:26 PM
v0mg1uf,2019-10-01,10:44:59 AM,11:06:00 AM
v0mg1uf,2019-10-01,3:41:26 PM,4:28:35 PM
v0mg1uf,2019-10-01,4:29:20 PM,4:38:25 PM
v0mg1uf,2019-10-01,4:38:53 PM,4:39:36 PM
v0mg1uf,2019-10-01,4:41:21 PM,4:49:25 PM
v0mg1uf,2019-10-01,4:50:57 PM,5:05:46 PM
v0mg1uf,2019-10-04,2:23:02 PM,4:17:32 PM
v0mg1uf,2019-10-04,4:18:29 PM,4:29:29 PM
v0mg1uf,2019-10-04,6:04:57 PM,6:08:25 PM
v0mg1uf,2019-10-04,6:08:40 PM,6:18:42 PM
v0mg1uf,2019-10-04,6:29:17 PM,7:12:45 PM
v0mg1uf,2019-10-14,3:56:01 PM,6:09:37 PM
v0mg1uf,2019-10-14,6:10:52 PM,6:11:17 PM
v0mg1uf,2019-10-14,6:31:53 PM,9:37:47 AM
v0mg1uf,2019-10-17,10:49:01 AM,10:49:33 AM
v0mg1uf,2019-10-17,10:49:52 AM,11:06:43 AM
v0mg1uf,2019-10-17,11:07:07 AM,11:08:00 AM
v0mg1uf,2019-10-17,11:08:29 AM,11:11:04 AM
v0mg1uf,2019-10-17,11:11:30 AM,11:13:48 AM
v0mg1uf,2019-10-17,11:14:10 AM,11:16:16 AM
v0mg1uf,2019-10-17,11:16:33 AM,11:32:28 AM
v0mg1uf,2019-10-17,11:38:40 AM,11:39:01 AM
v0mg1uf,2019-10-17,11:39:17 AM,11:40:49 AM
v0mg1uf,2019-10-17,11:41:04 AM,11:59:39 AM
v0mg1uf,2019-10-17,11:59:58 AM,12:20:52 PM
v0mg1uf,2019-10-17,12:21:07 PM,12:22:45 PM
v0mg1uf,2019-10-17,12:23:05 PM,5:05:00 PM
v0mg1uf,2019-10-18,12:26:05 PM,12:26:53 PM
v0mg1uf,2019-10-18,12:54:18 PM,1:00:48 PM
v0mg1uf,2019-10-18,12:54:18 PM,1:00:48 PM
v0mg1uf,2019-10-18,1:01:19 PM,1:04:42 PM
v0mg1uf,2019-10-18,1:07:22 PM,1:12:24 PM
v0mg1uf,2019-10-18,1:23:05 PM,1:24:37 PM
v0mg1uf,2019-10-25,10:07:10 AM,10:33:02 AM
v0mg1uf,2019-10-25,10:36:40 AM,10:53:11 AM
v0mg1uf,2019-10-25,10:53:32 AM,10:59:14 AM
v0mg1uf,2019-10-25,11:01:14 AM,11:02:12 AM
v0mg1uf,2019-10-25,11:02:27 AM,11:16:13 AM
v0mg1uf,2019-10-25,11:16:46 AM,11:18:53 AM
v0mg1uf,2019-10-25,11:20:25 AM,11:20:47 AM
v0mg1uf,2019-10-25,11:21:48 AM,11:22:02 AM
v0mg1uf,2019-10-25,11:23:10 AM,12:05:15 PM
v0mg1uf,2019-10-25,2:25:55 PM,2:34:07 PM
v0mg1uf,2019-10-25,2:35:25 PM,2:37:05 PM
v0mg1uf,2019-11-04,12:05:42 PM,12:27:36 PM
v0mg1uf,2019-11-04,12:29:24 PM,2:51:45 PM
v0mg1uf,2019-11-04,2:52:03 PM,6:08:21 PM
v0mg1uf,2019-11-04,6:08:38 PM,6:10:56 PM
v0mg1uf,2019-11-04,6:11:12 PM,6:14:42 PM
v0mg1uf,2019-11-04,6:15:11 PM,6:16:27 PM
v0mg1uf,2019-11-04,6:17:15 PM,6:19:39 PM
v0mg1uf,2019-11-04,6:19:58 PM,6:23:26 PM
v0mg1uf,2019-11-04,6:23:44 PM,6:28:10 PM
v0mg1uf,2019-11-04,6:28:46 PM,6:35:26 PM
v0mg1uf,2019-11-05,11:26:32 AM,6:15:46 PM
v0mg1uf,2019-11-05,6:26:34 PM,6:30:26 PM
v0mg1uf,2019-11-05,6:30:39 PM,12:45:05 PM
v0mg1uf,2019-11-06,6:27:01 PM,6:30:37 PM
v0mg1uf,2019-11-06,6:31:01 PM,10:52:12 AM
v0mg1uf,2019-11-08,10:54:03 AM,5:44:46 PM
v0mg1uf,2019-11-08,5:45:05 PM,5:50:25 PM
v0mg1uf,2019-11-08,5:50:40 PM,5:51:56 PM
v0mg1uf,2019-11-08,5:52:13 PM,6:17:07 PM
v0mg1uf,2019-11-18,10:49:41 AM,12:34:20 PM
v0mg1uf,2019-11-18,2:58:07 PM,2:58:38 PM
v0mg1uf,2019-11-18,3:00:07 PM,3:00:28 PM
v0mg1uf,2019-11-18,3:05:39 PM,3:06:15 PM
v0mg1uf,2019-11-18,3:07:14 PM,3:08:26 PM
v0mg1uf,2019-11-18,4:47:17 PM,4:48:35 PM
v0mg1uf,2019-11-18,4:51:43 PM,10:44:45 AM
v0mg1uf,2019-11-19,11:41:03 AM,11:41:29 AM
v0mg1uf,2019-11-19,11:44:08 AM,11:44:44 AM
v0mg1uf,2019-11-19,11:45:17 AM,11:45:33 AM
v0mg1uf,2019-11-19,11:47:42 AM,11:48:28 AM
v0mg1uf,2019-11-19,11:49:30 AM,11:49:49 AM
v0mg1uf,2019-11-19,11:51:19 AM,11:51:59 AM
v0mg1uf,2019-11-19,11:53:12 AM,11:54:31 AM
v0mg1uf,2019-11-19,11:55:34 AM,11:56:10 AM
v0mg1uf,2019-11-19,11:58:24 AM,12:01:03 PM
v0mg1uf,2019-11-19,12:01:21 PM,12:01:59 PM
v0mg1uf,2019-11-19,12:06:07 PM,12:11:33 PM
v0mg1uf,2019-11-19,12:11:51 PM,12:13:26 PM
v0mg1uf,2019-11-19,12:13:45 PM,12:14:50 PM
v0mg1uf,2019-11-19,12:15:07 PM,12:15:24 PM
v0mg1uf,2019-11-19,12:21:17 PM,12:21:51 PM
v0mg1uf,2019-11-19,12:42:42 PM,12:47:00 PM
v0mg1uf,2019-11-19,12:47:21 PM,1:10:24 PM
v0mg1uf,2019-11-19,1:10:40 PM,1:11:30 PM
v0mg1uf,2019-11-19,1:11:53 PM,1:12:50 PM
v0mg1uf,2019-11-19,1:15:34 PM,1:16:34 PM
v0mg1uf,2019-11-19,1:16:51 PM,1:17:09 PM
v0mg1uf,2019-11-19,1:26:29 PM,1:27:19 PM
v0mg1uf,2019-11-19,3:05:26 PM,3:05:58 PM
v0mg1uf,2019-11-19,3:27:31 PM,3:30:43 PM
v0mg1uf,2019-11-19,3:40:52 PM,4:05:25 PM
v0mg1uf,2019-11-19,4:06:12 PM,5:07:39 PM
v0mg1uf,2019-11-19,5:29:49 PM,5:29:50 PM
v0mg1uf,2019-11-19,5:30:12 PM,6:15:20 PM
v0mg1uf,2019-11-19,6:20:23 PM,6:21:40 PM
v0mg1uf,2019-11-19,6:22:20 PM,6:22:54 PM
v0mg1uf,2019-11-19,6:24:57 PM,6:26:41 PM
v0mg1uf,2019-11-19,6:27:22 PM,6:27:54 PM
v0mg1uf,2019-11-19,6:28:21 PM,6:34:36 PM
v0mg1uf,2019-11-19,6:35:05 PM,6:39:33 PM
v0mg1uf,2019-11-19,6:39:55 PM,9:32:02 AM
v0mg1uf,2019-11-20,9:32:18 AM,9:37:24 AM
v0mg1uf,2019-11-20,12:28:30 PM,12:32:29 PM
v0mg1uf,2019-11-20,12:33:45 PM,12:34:27 PM
v0mg1uf,2019-11-20,12:34:46 PM,12:37:41 PM
v0mg1uf,2019-11-20,12:39:53 PM,1:15:03 PM
v0mg1uf,2019-11-20,1:15:24 PM,1:25:35 PM
v0mg1uf,2019-11-20,1:26:04 PM,3:30:25 PM
v0mg1uf,2019-11-20,4:33:14 PM,4:37:20 PM
v0mg1uf,2019-11-20,4:37:35 PM,4:38:03 PM
v0mg1uf,2019-11-20,4:38:19 PM,4:53:45 PM
v0mg1uf,2019-11-20,4:54:05 PM,4:54:30 PM
v0mg1uf,2019-11-20,5:57:08 PM,6:08:28 PM
v0mg1uf,2019-11-20,6:09:31 PM,6:10:28 PM
v0mg1uf,2019-11-20,6:10:45 PM,6:11:31 PM
v0mg1uf,2019-11-20,6:11:50 PM,6:12:36 PM
v0mg1uf,2019-11-20,6:13:25 PM,6:15:31 PM
v0mg1uf,2019-11-20,6:15:51 PM,6:30:19 PM
v0mg1uf,2019-11-22,9:43:47 AM,9:43:55 AM
v0mg1uf,2019-11-22,6:29:41 PM,6:35:38 PM
v0mg1uf,2019-11-26,1:13:12 PM,3:12:58 PM
v0mg1uf,2019-11-26,3:13:27 PM,3:14:25 PM
v0mg1uf,2019-11-26,3:21:52 PM,3:38:59 PM
v0mg1uf,2019-11-26,3:57:25 PM,4:59:47 PM
v0mg1uf,2019-11-26,5:12:00 PM,5:33:03 PM
v0mg1uf,2019-11-27,11:03:16 AM,11:20:54 AM
v0mg1uf,2019-11-27,6:04:07 PM,6:11:53 PM
v0mg1uf,2019-11-28,4:21:33 PM,12:30:24 PM
v0mg1uf,2019-12-13,1:03:24 PM,1:05:18 PM
v0mg1uf,2019-12-13,1:05:41 PM,1:08:21 PM
v0mg1uf,2019-12-13,1:08:43 PM,1:09:41 PM
v0mg1uf,2019-12-13,4:11:39 PM,6:33:25 PM
v0mg1uf,2019-12-13,6:34:54 PM,7:02:17 PM
v0mg1uf,2019-12-16,1:18:24 PM,1:21:18 PM
v0mg1uf,2019-12-16,1:28:52 PM,1:31:48 PM
v0mg1uf,2019-12-16,1:32:13 PM,1:39:36 PM
v0mg1uf,2019-12-16,1:39:53 PM,3:41:54 PM
v0mg1uf,2019-12-16,3:42:12 PM,3:42:20 PM
v0mg1uf,2019-12-16,3:42:42 PM,3:42:45 PM
v0mg1uf,2019-12-16,3:44:48 PM,3:45:10 PM
v0mg1uf,2019-12-16,3:45:37 PM,3:53:17 PM
v0mg1uf,2019-12-16,3:58:26 PM,4:18:20 PM
v0mg1uf,2019-12-16,4:18:37 PM,4:20:24 PM
v0mg1uf,2019-12-16,4:43:17 PM,4:43:26 PM
v0mg1uf,2019-12-16,4:43:17 PM,4:43:26 PM
v0mg1uf,2019-12-16,4:43:46 PM,4:48:33 PM
v0mg1uf,2019-12-16,4:48:51 PM,4:51:36 PM
v0mg1uf,2019-12-16,4:52:42 PM,4:54:11 PM
v0mg1uf,2019-12-16,4:54:50 PM,4:55:12 PM
v0mg1uf,2019-12-16,4:55:38 PM,4:55:57 PM
v0mg1uf,2019-12-16,4:56:20 PM,5:24:57 PM
v0mg1uf,2019-12-16,5:28:41 PM,6:04:39 PM
v0mg1uf,2019-12-16,6:05:58 PM,6:07:24 PM
v0mg1uf,2019-12-16,6:05:58 PM,6:07:24 PM
v0mg1uf,2019-12-16,6:08:10 PM,6:34:50 PM
v0mg1uf,2019-12-17,12:20:28 PM,12:43:10 PM
